"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"757",2930,"完全不同意","完全不同意","完全同意","完全同意","完全不同意","完全不同意","完全同意","比较同意","完全同意","比较不同意","比较不同意","比较同意","比较不同意","完全不同意","完全不同意"
"758",2931,"比较不同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","无所谓","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"759",2943,"无所谓","无所谓","无所谓","无所谓","完全同意","无法选择","无法选择","无法选择","无法选择","无法选择","完全同意","完全同意","完全同意","完全同意","完全不同意"
"760",2944,"比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较不同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","完全同意","比较同意","比较同意"
"761",2947,"比较不同意","比较不同意","完全同意","完全同意","比较不同意","比较同意","完全同意","比较同意","完全同意","比较同意","完全同意","比较不同意","比较同意","无法选择","比较同意"
"762",2952,"无法选择","比较同意","完全同意","完全同意","完全不同意","完全同意","完全同意","无法选择","完全同意","无法选择","完全同意","完全同意","完全同意","完全同意","完全不同意"
"763",2953,"无法选择","完全不同意","完全同意","完全同意","完全同意","比较同意","完全同意","无法选择","完全同意","完全同意","完全同意","无法选择","无法选择","无法选择","完全同意"
"764",2955,"无所谓","无所谓","无所谓","无所谓","比较同意","无所谓","无所谓","无所谓","无所谓","无所谓","比较同意","比较不同意","无所谓","比较同意","无所谓"
"765",2959,"比较同意","比较同意","完全同意","比较同意","完全不同意","比较同意","比较同意","无法选择","完全同意","比较同意","比较同意","比较同意","比较同意","比较同意","比较同意"
"766",2966,"完全同意","完全不同意","完全同意","比较不同意","比较同意","完全不同意","比较同意","完全不同意","比较同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"767",2975,"无法选择","比较同意","比较同意","比较同意","比较同意","比较同意","完全同意","完全不同意","完全同意","比较不同意","完全同意","完全不同意","完全同意","完全同意","完全同意"
"768",2988,"比较同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全同意","比较同意","完全同意","完全同意","完全同意","比较不同意","完全同意","无所谓","无法选择"
"769",2989,"比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","完全同意"
"770",2990,"完全不同意","完全不同意","完全同意","完全同意","完全同意","完全同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意","完全不同意","完全同意"
"771",2994,"比较不同意","完全不同意","比较同意","比较同意","比较同意","比较不同意","完全同意","比较不同意","比较不同意","完全不同意","比较同意","完全不同意","比较同意","比较不同意","比较同意"
"772",2999,"无法选择","完全不同意","完全同意","完全同意","完全同意","完全不同意","比较同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意","比较不同意","完全同意"
"773",3009,"无法选择","完全不同意","比较不同意","无所谓","比较同意","比较不同意","无所谓","比较不同意","完全同意","完全同意","完全同意","比较不同意","比较不同意","无所谓","无所谓"
"774",3019,"无所谓","无所谓","无所谓","比较同意","比较同意","无所谓","无所谓","无所谓","比较同意","无所谓","无所谓","比较不同意","无所谓","无所谓","无所谓"
"775",3026,"无法选择","完全同意","比较同意","完全同意","完全不同意","比较同意","比较同意","无法选择","完全同意","无法选择","比较同意","完全不同意","比较同意","完全同意","无法选择"
"776",3029,"无所谓","完全同意","无法选择","完全同意","完全不同意","完全同意","完全同意","无法选择","无法选择","完全同意","完全不同意","完全同意","无法选择","完全同意","完全不同意"
"777",3031,"比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较同意","比较不同意"
"778",3033,"比较不同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较不同意","比较同意","比较同意","比较同意","比较同意","比较不同意"
"779",3040,"无法选择","比较同意","比较同意","比较不同意","比较不同意","比较同意","完全同意","比较同意","比较同意","比较同意","比较不同意","比较同意","比较不同意","比较同意","比较同意"
"780",3043,"比较同意","比较同意","比较同意","比较同意","完全不同意","比较同意","完全同意","比较同意","完全同意","比较不同意","比较不同意","比较不同意","比较不同意","比较同意","比较同意"
"781",3047,"无所谓","无所谓","无所谓","无所谓","比较同意","完全同意","完全同意","无所谓","无所谓","无所谓","无法选择","比较同意","比较同意","无法选择","比较同意"
"782",3049,"无所谓","比较同意","比较同意","比较同意","比较同意","无法选择","完全同意","无法选择","无所谓","无法选择","比较同意","比较不同意","比较同意","比较不同意","比较同意"
"783",3053,"无法选择","比较同意","比较同意","比较同意","完全同意","比较不同意","完全同意","比较不同意","比较同意","比较不同意","比较同意","比较不同意","比较不同意","比较同意","完全同意"
"784",3056,"无所谓","完全同意","完全同意","完全同意","比较不同意","比较同意","完全同意","比较不同意","完全同意","无法选择","完全同意","比较不同意","完全同意","完全同意","比较不同意"
