"","id","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"1668",6582,4,5,4,2,5,1,4,3,4,4,5,5,4,2,4
"1669",6589,2,1,5,1,5,5,5,1,5,2,5,5,1,1,4
"1670",6594,4,5,5,2,5,4,5,5,5,5,1,5,1,4,1
"1671",6601,5,1,5,1,5,1,5,2,5,2,1,2,5,1,5
"1672",6605,2,2,4,2,4,2,4,3.5040500736377,4.06256481161424,4,2,2,4,2,4
"1673",6612,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4
"1674",6619,4,2,4,4,4,1,5,5,5,4,4,5,4,3,2
"1675",6624,4,2,4,2,3,2,5,3,2,3,5,1,2,2,2
"1676",6625,3.71231884057971,2,4,2,4,2,4,2,4,2,2,1,5,1,5
"1677",6628,4,4,4,3,4,2,4,4,4,2,4,3,3,3,3
"1678",6638,4,2,4,2,4,2,4,4,4,4,4,4,2,2,2
"1679",6643,4,2,4,2,1,2,4,5,4,2,2,4,4,2,1
"1680",6646,4,2,4,2,4,4,4,4,4,4,4,4,4,2,4
"1681",6648,3.71231884057971,2,4,2,4,2,5,4,4,3.4861646234676,5,2,2,2,2
"1682",6652,3.71231884057971,4,4,2,2,2,4,3.5040500736377,4.06256481161424,4,2,3.39461883408072,3.89578250261415,2,2
"1683",6654,3.71231884057971,5,2,2,5,4,4,3.5040500736377,4.06256481161424,4,2,5,4,5,5
"1684",6674,4,2,2,4,2,2,4,3,3,2,4,2,4,2,2
"1685",6679,4,4,4,2,4,4,4,4,4,4,5,5,5,1,5
"1686",6694,4,2,4,2,4,2,4,2,3,4,4,4,4,4,4
"1687",6705,4,2,4,2,4,4,4,4,4,4,4,5,4,5,5
"1688",6709,4,2,2,2,4,2,4,2,4,4,2,2,4,2,4
"1689",6714,4,2,2,2,4,2,4,2,4,2,4,2,4,2,4
"1690",6720,4,5,5,1,5,4,5,5,5,4,5,5,5,2,5
"1691",6721,3.71231884057971,3,4,2,2,2.92810902896082,5,4,4,4,3.89625668449198,2,4,2,2
"1692",6724,4,2,5,2,2,2,4,2,4,4,4,4,4,4,5
"1693",6728,4,2,4,2,4,5,4,4,2,4,5,5,5,2,5
"1694",6730,4,4,4,2,4,2,4,4,4,2,4,1,4,5,4
"1695",6731,5,5,1,2,1,1,1,3.5040500736377,5,1,5,1,5,1,5
"1696",6735,2,5,5,2,4,5,5,4,4,5,5,5,4,5,5
"1697",6741,3.71231884057971,4,4.01468624833111,2,3,4,4,4,5,4,4,4,4,2,3.81396981396981
"1698",6742,5,1,5,1,5,1,2,3.5040500736377,5,1,5,1,5,1,5
"1699",6743,2,3,3,3,2,2,4,3.5040500736377,3,1,3.89625668449198,2,4,2,5
"1700",6745,3.71231884057971,2,3,1,2,3,5,3,5,3,4,2,4,2,4
"1701",6746,5,5,5,1,5,1,5,4,5,4,4,4,4,2,4
"1702",6747,4,5,5,5,5,5,5,5,5,5,1,5,5,1,5
"1703",6748,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"1704",6766,5,2,4,2.32650273224044,4,2.92810902896082,4,2,4,2,4,2,4,2,4
"1705",6768,5,1,5,1,4,1,5,5,5,2,5,1,5,1,5
"1706",6770,3.71231884057971,1,4,5,1,5,5,1,5,5,3.89625668449198,1,3.89578250261415,1,1
"1707",6771,2,4,5,1,5,5,5,5,5,4,4,5,4,2,5
"1708",6778,2,1,5,1,5,2,5,5,5,1,5,2,5,1,5
"1709",6783,2,5,5,1,2,4,2,2,2,4,2,2,4,1,5
"1710",6784,3.71231884057971,2,4,2,4,2,4.14543630892678,2,4,2,4,4,3,2,4
"1711",6785,4,4,5,2,3,4,5,4,5,5,5,2,4,2,4
"1712",6787,4,4,4,4,4,4,4,4,4,5,5,5,5,2,5
"1713",6788,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4
"1714",6795,4,3,4,4,4,2,4,4,4,2,4,2,4,2,4
"1715",6796,4,2,4,2,4,2,5,3.5040500736377,5,4,5,1,5,1,5
"1716",6804,4,4,5,2,4,2,5,4,4,4,4,5,4,4,4
"1717",6806,2,5,5,1,4,2,4,2,5,2,5,5,5,1,4
"1718",6808,4,3,5,4,5,5,1,1,1,4,5,5,5,3,4
"1719",6814,4,4,5,4,4,2,4,3.5040500736377,4.06256481161424,4,4,2,4,2,5
"1720",6819,2,1,5,1,5,5,5,4,5,3,5,1,5,3,2
"1721",6822,2,4,4,2,4,4,5,4,5,5,2,4,4,5,4
"1722",6823,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4
"1723",6830,1,5,5,1,5,5,5,5,5,5,5,5,5,1,1
"1724",6838,4,5,5,2,4,5,5,5,4,4,4,5,4,4,4
"1725",6839,4,2,4,2,4,4,5,4,5,2,5,2,4,2,5
"1726",6848,3,3,4,2,5,5,5,3,4,5,5,5,3,3,5
"1727",6850,4,5,5,1,5,1,5,5,5,5,5,5,5,5,5
"1728",6852,5,1,1,1,5,1,5,4,2,1,2,5,5,5,1
"1729",6856,4,4,5,4,4,5,4,4,1,4,5,5,4,4,4
"1730",6866,2,5,5,1,5,2,4,4,4,2,4,5,4,3,3
"1731",6867,3.71231884057971,2,4,4,4,2,4,3,4,4,3.89625668449198,3.39461883408072,3.89578250261415,2.77097345132743,4
"1732",6874,3,2,4,2,4,4,5,5,4,4,4,4,4,3,3
"1733",6875,4,2,5,2,4,4,4,2,5,4,4,2,4,2,4
"1734",6877,4,4,4,2,4,4,4,3,4.06256481161424,4,4,4,3.89578250261415,2,4
"1735",6882,4,5,4,2,4,3,5,4,5,4,5,5,5,3,5
"1736",6883,4,5,4,2,4,4,5,4,4,4,4,4,4,3,4
"1737",6887,4,4,4,2,5,4,4,4,4,4,4,2,4,4,4
"1738",6889,4,2,4,2,1,2,4,4,4,2,1,5,4,5,4
"1739",6893,5,5,5,2,4,1,5,5,4,5,4,5,1,2,4
"1740",6898,5,3,4,3,4,2,4,3,4,3,3,2,3,3,4
"1741",6899,4,3.22091062394604,4,2,4,4,4,4,4,4,4,4,4,4,4
"1742",6900,4,5,1,2,5,2,4,5,4,5,5,5,5,2,5
"1743",6901,3.71231884057971,2,2,3,4,2,2,3,4,2,4,3,3,1,3
"1744",6903,5,4,4,3,4,4,4,4,4,4,4,4,4,3,4
"1745",6906,2,3,2,3,2,4,5,4,5,4,5,4,4,2,4
"1746",6907,4,4,4,2,4,2,4,4,4,4,4,4,4,2,4
"1747",6908,4,4,4,2,4,2,4,4,4,4,3,4,2,2,2
"1748",6909,2,2,4,2,4,2,4,4,4,4,4,4,4,2,3.81396981396981
"1749",6910,5,1,5,1,5,1,5,5,5,5,5,5,5,1,5
"1750",6911,4,4,4,5,4,2,4,5,4.06256481161424,3.4861646234676,4,4,4,2,4
"1751",6926,4,4,4,4,4,4,4,4,3,2,4,3,3,3,3
"1752",6929,2,2,4,2,4,2,4,2,4,4,4,2,2,2,4
"1753",6930,4,3.22091062394604,4.01468624833111,2.32650273224044,5,1,4,1,5,1,1,1,3.89578250261415,2,4
"1754",6941,4,4,5,3,4,5,5,5,3,4,5,4,5,4,4
"1755",6944,4,4,4,2,4,2,4,4,4,4,2,4,4,2,4
"1756",6945,5,3,5,2,3,4,5,5,5,5,5,5,5,5,5
"1757",6946,5,4,5,1,5,2.92810902896082,5,3.5040500736377,5,2,5,3,3.89578250261415,2.77097345132743,3
"1758",6948,4,4,4,2,5,2,4,4,4,4,2,4,4,1,4
"1759",6949,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4
"1760",6950,5,5,5,4,5,1,5,5,2,4,5,4,5,4,5
"1761",6951,3,2,4,2,3.91554959785523,5,5,3.5040500736377,5,2,3.89625668449198,2,5,3,5
"1762",6952,3.71231884057971,3.22091062394604,4.01468624833111,2.32650273224044,5,2,2,3,4.06256481161424,3,2,2,3,4,5
"1763",6953,3.71231884057971,5,5,1,4,5,5,5,5,5,5,5,5,5,5
"1764",6954,3.71231884057971,2,5,2,3,2,5,5,5,5,5,1,3.89578250261415,2.77097345132743,3.81396981396981
"1765",6958,3,2,4,3,2,3,4,4,5,3,4,3,3,3,3
"1766",6960,4,3,5,1,5,1,5,2,4,2,5,3,4,2,4
"1767",6965,3,3,4.01468624833111,2.32650273224044,4,4,3,3.5040500736377,3,4,3,3.39461883408072,4,2.77097345132743,3
"1768",6966,3.71231884057971,1,4,2,4,4,4,3.5040500736377,4.06256481161424,1,5,2,3.89578250261415,2.77097345132743,2
"1769",6967,4,4,4,4,4,4,5,4,4,3,3,4,4,3,3
"1770",6969,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3
"1771",6970,2,4,4,2,5,4,4,4,3,4,3.89625668449198,2,4,2,4
"1772",6975,4,2,2,1,5,2,4,3.5040500736377,4.06256481161424,1,5,4,3.89578250261415,2.77097345132743,2
"1773",6978,4,2,2,2,5,4,4,3.5040500736377,4.06256481161424,1,5,3.39461883408072,4,2.77097345132743,3.81396981396981
"1774",6979,2,4,3,4,4,4,3,4,4,4,4,5,3.89578250261415,2.77097345132743,4
"1775",6989,4,2,3,2,4,3,3,2,2,3,3,1,3,2,3
"1776",6993,4,2,4,3,4,2,5,3,4,3,5,2,4,1,4
"1777",6994,5,5,5,1,5,5,5,5,5,1,5,5,5,1,5
"1778",6996,4,1,5,1,2,1,5,4,5,4,5,5,3.89578250261415,2,5
"1779",6997,5,5,5,1,5,1,5,1,5,4,5,2,5,1,5
"1780",6999,2,3,4,2,4,4,4,4,4,5,5,4,4,4,3
"1781",7000,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5
"1782",7008,3.71231884057971,5,4,2,4,4,4,4,4,4,4,4,5,2,4
"1783",7010,4,4,2,3,4,4,5,5,4,3,4,4,4,3,4
"1784",7011,2,3,2,3,2,2,4,5,3,3,3,3,3,3,3
"1785",7032,5,5,4.01468624833111,1,5,1,5,5,5,5,5,5,5,5,5
"1786",7041,2,2,5,2,4,1,5,4,4,2,4,2,2,1,4
"1787",7043,4,5,5,4,3,4,5,5,5,5,5,5,5,4,5
"1788",7055,1,2,2,2,2,2,4,2,4,2,2,5,2,4,4
"1789",7080,1,2,1,2,4,1,4,5,4,2,1,5,1,2,4
"1790",7082,2,3,2,2,2,2,3,3,3,4,4,3,3,3,2
"1791",7089,4,2,4,2,4,2,4,2,4,2,3.89625668449198,3.39461883408072,4,2,4
"1792",7093,4,2,4,2,4,4,4,4,2,3,4,4,4,2,3
"1793",7096,4,4,4,2,4,4,2,4,4,4,4,4,4,2,4
"1794",7102,5,5,5,5,4,4,4,2,4,4,4,4,5,5,5
"1795",7106,4,3,4,2,4,4,4,2,4,4,4,4,4,4,4
"1796",7111,4,3,3,2,4,3,3,3,4,3,2,3,4,4,3
"1797",7127,4,3,4,3,4,4,4,4,4,5,4,2,4,1,1
"1798",7129,2,2,4,2,4,2,4,2,5,5,4,2,4,2,4
"1799",7138,4,2,4,2,1,2,5,2,5,1,4,4,4,2,1
"1800",7143,3,1,4,2,4,2,3,3,3,2,3,2,4,2,5
"1801",7145,2,1,5,5,1,1,5,5,4,5,5,1,5,2,4
"1802",7158,4,2,4,3,4,2,4,4,5,3,4,1,2,2,2
"1803",7162,3.71231884057971,1,4,2,2,3,4,3.5040500736377,5,3.4861646234676,5,4,3,3,2
"1804",7165,3.71231884057971,2,4,3,4,4,2,3,4,4,4,3.39461883408072,4,2.77097345132743,4
"1805",7170,5,2,4,2,5,1,4,3,4,2,3.89625668449198,1,5,2,4
"1806",7171,4,3,5,1,4,2,4,2,5,4,4,4,2,1,4
"1807",7177,2,4,5,2,4,4,4,4,4,3,3,2,4,3,5
"1808",7187,3.71231884057971,3,4,2,3,3,4,3,3,4,3,3.39461883408072,4,3,3
"1809",7188,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4
"1810",7191,5,2,4,2,4,2,4,4,5,3,5,4,5,4,5
"1811",7212,4,2,5,1,2,3,5,2,5,1,3,4,3.89578250261415,2.77097345132743,3.81396981396981
"1812",7213,2,2,4,1,4,4,4,2,3,2,2,2,3,3,5
"1813",7214,2,4,4,2,3.91554959785523,1,5,1,4.06256481161424,4,5,4,4,4,4
"1814",7217,4,2,5,2.32650273224044,3,4,5,3,5,2,4,5,5,2.77097345132743,2
"1815",7220,4,4,2,2,4,4,5,4,4,2,4,3,4,2,4
"1816",7221,4,4,3,2,5,2,4,3.5040500736377,3,2,4,2,4,2,2
"1817",7223,4,4,4,3,4,4,4,4,4,4,3,3,4,3,4
"1818",7226,5,4,5,2,5,2,2,4,5,4,5,1,5,4,5
"1819",7232,3,3,3,3,4,2,4,3,3,3,4,3,4,2,4
"1820",7237,4,2,4,2,5,2.92810902896082,1,3.5040500736377,4.06256481161424,3,3.89625668449198,2,4,3,3
"1821",7240,5,5,4,2,5,4,4,5,4,5,4,4,4,2,2
"1822",7251,4,2,4,3,5,2,4,5,4,5,2,5,5,2,3
"1823",7253,5,5,5,2,5,3,4,2,4,3,5,4,5,2,4
"1824",7255,5,4,4,2,4,2,4,3,5,2,4,4,4,2,5
"1825",7257,3,3,4,3,3,2,4,2,4,3,3,4,3,3,3
"1826",7258,2,4,4,2,5,4,4,5,4,4,4,2,4,1,4
"1827",7267,3.71231884057971,4,4.01468624833111,2,4,4,4,2,4,3,4,2,4,2,4
"1828",7274,4,4,4,1,5,2.92810902896082,4,1,3,4,4,4,5,2,4
"1829",7279,4,2,4,2,4,2,4,4,4,4,4,2,4,2,4
"1830",7281,4,3.22091062394604,4.01468624833111,2,4,2,4,3.5040500736377,4,4,4,2,3.89578250261415,2,4
"1831",7283,4,1,4,2,3,4,4,3,3,3.4861646234676,3.89625668449198,3.39461883408072,3,2.77097345132743,3
"1832",7284,2,2,4,2,4,2,4,2,4,3,4,2,3.89578250261415,2,3.81396981396981
"1833",7287,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1834",7289,4,4,4,3,4,4,2,3,4,2,4,2,3,2,4
"1835",7292,4,2,4,2,5,2,4,2,5,2,2,1,4,2,4
"1836",7297,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1837",7301,3,5,3,3,3,2,4,3,3,2,3,3,4,2,4
"1838",7304,3.71231884057971,1,2,3,2,2,5,2,2,4,3,3.39461883408072,3,3,2
"1839",7311,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1840",7320,3,3,4,3,3,2,2,3.5040500736377,3,3.4861646234676,3.89625668449198,3,2,3,4
"1841",7331,3,2,4,3,4,4,5,2,2,3,3.89625668449198,4,4,3,4
"1842",7338,3.71231884057971,3,3,4,4,3,3,3,4,3.4861646234676,4,3,3.89578250261415,2,4
"1843",7346,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1844",7350,4,4,4,2,5,4,5,4,5,4,5,4,5,4,5
"1845",7358,3.71231884057971,3.22091062394604,5,1,5,1,5,3.5040500736377,5,5,3.89625668449198,3.39461883408072,5,1,5
"1846",7359,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5
"1847",7360,2,4,4,4,4,2,4,4,4,4,5,5,4,4,4
"1848",7367,4,1,4,1,4,2,5,2,5,1,4,1,4,1,4
"1849",7370,4,2,2,2,2,4,5,4,4,2,4,4,4,2,2
"1850",7371,4,4,3,3,4,2,4,3,4,4,4,4,3,3,4
"1851",7380,3.71231884057971,3,4.01468624833111,3,3.91554959785523,2,4,3,4,3,4,2,3,3,3.81396981396981
"1852",7382,3,2,4,2,2,4,4,4,4,4,5,5,4,2,4
"1853",7387,4,4,3,3,3,2,4,4,4,4,4,3,4,2,3
"1854",7408,4,4,4,2,5,2,5,2,3,3,4,2,4,2,5
"1855",7415,4,5,5,2,5,1,5,5,5,5,1,5,5,2,5
"1856",7421,4,2,5,4,4,2,5,4,4,1,4,4,4,4,5
"1857",7423,3.71231884057971,4,5,1,1,2.92810902896082,4,3.5040500736377,5,3.4861646234676,4,4,5,4,5
"1858",7425,2,2,5,4,5,1,4,5,5,2,5,4,5,1,5
"1859",7426,4,1,4,2,4,2,5,3.5040500736377,4,2,5,1,4,2.77097345132743,5
"1860",7433,5,2,4,2,5,1,5,2,5,1,4,2,4,1,5
"1861",7434,3.71231884057971,2,4,2,4,1,5,3.5040500736377,4,4,5,1,4,1,4
"1862",7436,3.71231884057971,4,4,1,4,2,4,5,4,4,4,4,5,1,4
"1863",7437,2,4,4,1,4,2,4,4,4,4,4,4,4,2,4
"1864",7439,3,1,5,2,5,1,5,1,5,3,5,1,5,3,3
"1865",7447,4,2,2,4,2,4,2,4,5,2,2,2,3,2,3.81396981396981
"1866",7451,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4
"1867",7452,2,5,1,2,4,2,5,5,4,5,4,4,5,5,5
"1868",7454,4,2,4,2,1,2,4,2,3,5,4,3,1,2,4
"1869",7458,5,4,5,1,5,1,5,1,5,5,1,5,1,1,5
"1870",7461,1,1,4,2,4,1,5,4,5,2,4,2,4,2,4
"1871",7462,3,1,5,1,4,1,5,2,4,4,5,2,2,2,2
"1872",7463,4,2,5,1,5,2.92810902896082,5,3.5040500736377,5,2,5,1,5,1,5
"1873",7464,4,2,4,2,4,2,4,2,5,4,4,2,4,2,4
"1874",7466,4,2,4,2,4,4,4,4,4,4,4,3,4,2,4
"1875",7468,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5
"1876",7471,5,2,4,2,4,2,4,2,4,2,4,2,4,2,4
"1877",7473,4,1,5,1,2,2,4,2,4,3,4,1,5,1,3
"1878",7480,5,5,5,1,5,5,5,5,5,5,5,5,5,4,5
"1879",7484,5,5,5,2,4,2,5,2,5,3,5,4,5,4,5
"1880",7496,3,3,4,2,3,2,3,4,4,3,3,3,3,2,4
"1881",7503,3.71231884057971,2,4,2,3,2.92810902896082,5,3.5040500736377,4.06256481161424,3,3.89625668449198,2,3,3,2
"1882",7505,4,2,4,2,4,4,4,2,4,4,3.89625668449198,4,4,2,2
"1883",7506,4,4,4,1,5,1,5,1,5,4,5,1,5,1,5
"1884",7509,2,2,4,2,4,2,4,2,5,1,4,2,2,2,4
"1885",7514,4,3,2,2,4,2,4,2,4,2,4,3,3,2,2
"1886",7529,4,3.22091062394604,2,1,4,2,2,2,4,4,4,1,3.89578250261415,2.77097345132743,3.81396981396981
"1887",7545,2,4,4,4,4,4,4,4,4,3.4861646234676,4,4,3.89578250261415,4,4
"1888",7547,4,4,4,2,4,4,4,4,4,2,2,4,5,4,4
"1889",7549,3.71231884057971,3.22091062394604,4,4,2,4,4,4,4,3,3.89625668449198,3,4,4,3.81396981396981
"1890",7550,3.71231884057971,3,4,4,3,2,4,4,4,3.4861646234676,4,4,5,3,3
"1891",7562,3,3.22091062394604,4,2,4,2,4,2,3,4,3.89625668449198,3,4,2,4
"1892",7571,3,5,5,2,4,4,4,4,5,4,4,4,4,4,4
"1893",7581,2,4,4,2,4,4,4,5,5,4,5,4,4,3,3
"1894",7584,3,2,5,2,2,2,3,4,3,2,3.89625668449198,3.39461883408072,2,3,2
"1895",7587,3.71231884057971,4,4,3,4,3,4,3,4,3.4861646234676,4,4,3.89578250261415,2.77097345132743,3.81396981396981
"1896",7591,4,2,4,2.32650273224044,4,3,4,3.5040500736377,4,3.4861646234676,3,4,4,2,3.81396981396981
"1897",7605,5,4,4,2,4,3,3,3,3,4,4,4,4,3,3
"1898",7611,4,4,4,2,5,4,4,3.5040500736377,4,3.4861646234676,3.89625668449198,4,3.89578250261415,5,3.81396981396981
"1899",7615,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4
"1900",7619,2,4,4,2,4,4,4,3.5040500736377,4,3.4861646234676,4,4,3.89578250261415,2.77097345132743,3.81396981396981
"1901",7622,4,3,4,3,4,3,4,2,4,4,4,4,4,2,4
"1902",7625,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4
"1903",7629,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"1904",7630,4,3,4,2,4,3,3,3,4,4,4,3,4,2,4
"1905",7634,4,5,5,4,4,5,5,3.5040500736377,5,4,3.89625668449198,4,2,4,3.81396981396981
"1906",7638,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
"1907",7639,4,2,2,2,3,4,4,4,4,4,2,4,2,2,2
"1908",7641,2,2,3,2,4,2,4,3,5,3,4,3,4,2,3
"1909",7642,5,3.22091062394604,5,1,3,2,4,3,4,4,4,2,4,2,2
"1910",7643,4,4,5,4,4,4,5,5,4,4,5,5,1,1,1
"1911",7650,2,4,4,2,4,4,2,4,4,4,4,4,4,2,4
"1912",7651,4,4,4,1,4,2,4,2,4,4,4,4,4,2,4
"1913",7652,4,4,4,2,4,4,4,4,5,4,5,5,5,3,4
"1914",7653,4,4,4,2,4,2,4,4,4,4,4,4,4,2,4
"1915",7657,4,4,4,3,4,2,4,4,4,4,5,4,4,4,5
"1916",7661,4,2,4,2,4,2,3,3,4,4,4,3,4,2,4
"1917",7662,5,5,5,2,4,4,4,4,5,3,3.89625668449198,4,4,5,5
"1918",7665,2,4,4,2,4,4,4,4,4,4,4,4,4,2,4
"1919",7667,2,2,4,2,4,4,4,2,4,3,4,4,2,2,4
"1920",7668,4,5,5,4,4,4,4,5,5,4,4,5,5,3,3
"1921",7669,3,4,4,1,4,2,4,3.5040500736377,4.06256481161424,4,4,3,3.89578250261415,2.77097345132743,3
"1922",7671,4,5,5,2,4,5,5,4,5,3,5,5,5,5,4
"1923",7673,3,5,5,2,5,4,5,3,1,3.4861646234676,5,5,4,5,3
"1924",7676,3.71231884057971,3,4,2,4,2,4,4,4,4,4,4,4,2,3.81396981396981
"1925",7678,4,2,3,4,2,4,4,4,4,4,4,4,4,2,4
"1926",7682,4,2,4,2,4,4,4,4,4,4,2,4,4,2,4
"1927",7685,3.71231884057971,2,4,2,2,4,3,4,4,4,4,4,4,4,4
"1928",7686,4,5,3,3,5,1,3,3,1,3,1,4,3,5,4
"1929",7692,4,4,4,2,4,4,4,3,4.06256481161424,4,4,4,4,3,4
"1930",7694,3,4,4,4,4,4,3,3,4,4,3,4,4,5,5
"1931",7699,3,2,4,3,4,2,3,3,4,3,3,3,3,3,3
"1932",7704,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4
"1933",7708,4,4,4,2,4,2,2,3,4,4,4,3,4,2,4
"1934",7713,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1935",7714,5,2,5,2,5,4,5,5,5,4,5,5,5,2,5
"1936",7715,4,2,4,1,5,2,5,2,4,2,4,2,4,2,4
"1937",7721,4,3,4,2,4,3,4,3,5,5,3,3,3,2,4
"1938",7724,4,3,4,2,4,4,4,4,5,5,4,3,4,2,2
"1939",7729,4,2,4,2,4,4,4,4,4,4,4,4,2,4,4
"1940",7730,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3
"1941",7731,4,2,4,2,4,4,2,3,3,3,2,3,4,2.77097345132743,4
"1942",7733,5,4,4,2,5,3,5,4,4,5,4,4,3,2,4
"1943",7734,4,2,4,2,5,4,4,2,4,4,4,3,5,2,5
"1944",7740,2,2,5,1,5,5,4,4,5,4,5,2,5,2,4
"1945",7751,3.71231884057971,4,3,2,4,2,4,4,4,3,4,3.39461883408072,3.89578250261415,2,3
"1946",7753,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3
"1947",7764,4,4,4,2,4,4,4,3,5,3.4861646234676,4,4,4,3,4
"1948",7769,4,5,5,4,4,4,4,4,4,4,4,4,5,5,4
"1949",7770,4,4,5,2,5,5,5,5,5,5,5,5,5,2,4
"1950",7771,4,3.22091062394604,4.01468624833111,3,4,3,5,3,3,4,4,3,3,3,4
"1951",7773,4,4,4,2,4,5,5,4,5,4,5,5,4,2,5
"1952",7774,3,5,4,4,4,4,5,5,5,4,5,5,4,3,4
"1953",7776,4,2,4.01468624833111,2,4,4,4,4,4,3,3,4,4,2.77097345132743,3.81396981396981
"1954",7777,4,4,4,3,4,2,4,2,4,2,4,4,2,4,2
"1955",7780,4,5,4,2,4,4,5,5,5,4,5,5,5,4,4
"1956",7782,4,4,4,2,4,4,4,3,3,3,3,3,3,3,3
"1957",7798,3,2,3,1,4,3,4,3,3,3,3,2,3,3,2
"1958",7801,4,3,4,2,5,3,5,3,5,5,4,3,4,2,5
"1959",7802,4,4,4,2,4,4,4,4,4,3,4,4,4,2,4
"1960",7804,2,4,4,2,2,4,4,5,1,1,1,5,5,5,4
"1961",7808,3,3,3,2.32650273224044,4,2,5,2,4,2,4,2,4,4,2
"1962",7811,2,2,2,2,4,2,4,2,4,2,4,1,4,2,4
"1963",7815,4,1,5,5,5,5,1,1,1,1,1,1,1,1,1
"1964",7817,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1965",7824,3,3,4,2,3,2,4,2,4,3.4861646234676,3.89625668449198,3,4,3,3
"1966",7833,2,2,4,2,4,2,3,2,4,4,4,4,2,4,4
"1967",7834,3.71231884057971,3.22091062394604,4,2,4,2,4.14543630892678,2,2,2,4,3,4,2,4
"1968",7837,3.71231884057971,3.22091062394604,4,2.32650273224044,4,2,4,3,3,3.4861646234676,3.89625668449198,4,3,3,4
"1969",7849,3.71231884057971,5,5,2,5,2,5,4,5,3.4861646234676,3.89625668449198,2,5,2.77097345132743,5
"1970",7853,4,3,2,3,4,2,5,3,3,2,4,4,4,3,2
"1971",7857,2,4,4,2,3.91554959785523,4,4,3.5040500736377,4,4,4,2,2,2.77097345132743,2
"1972",7867,3,4,4,4,5,3,3,1,2,4,5,3,3.89578250261415,3,5
"1973",7869,3,3,4,4,4,2,4,3,4,3.4861646234676,3.89625668449198,3.39461883408072,3.89578250261415,2,3
"1974",7871,3,4,3,3,3,4,4,3,4,3,3,3,3,3,3
"1975",7874,4,3,3,2,3,2,4,2,4,3,3,3,3,2,4
"1976",7876,3,3,2,1,3,2,2,3,3,3,2,3,3,4,3
"1977",7888,4,4,2,4,4,3,4,2,4,3,4,4,3,3,2
"1978",7892,2,4,3,3,4,2,5,3,4,3,4,3,2,4,3.81396981396981
"1979",7894,4,3,3,2,3,3,3,3,2,3,3,4,4,3,3
"1980",7898,3,4,4,2,4,2,3,2,4,3,3,4,3,3,4
"1981",7901,4,3,3,3,3,2,4,2,4,3,3,4,3,3,3
"1982",7910,3,4,2,2,2,1,5,1,3,2,3,3,3,3,3.81396981396981
"1983",7928,4,4,3,2,5,2,3,2,2,3,4,3,4,2.77097345132743,3.81396981396981
"1984",7940,5,1,4,2,2,1,5,3.5040500736377,2,4,5,5,4,1,2
"1985",7943,3,2,3,2,5,1,4.14543630892678,3.5040500736377,4.06256481161424,4,2,3,3.89578250261415,2.77097345132743,2
"1986",7947,5,3.22091062394604,5,2,5,5,5,5,4.06256481161424,5,5,5,3,4,5
"1987",7948,4,3,4,2,5,3,5,2,3,2,3,2,3,2,3
"1988",7950,3,4,4,3,5,3,5,3.5040500736377,3,4,4,4,4,3,2
"1989",7951,3.71231884057971,2,5,2,2,3,5,3,4,4,2,2,3,1,5
"1990",7954,4,3,5,3,4,2,5,2,2,4,3,2,4,4,3
"1991",7957,3.71231884057971,4,4,1,3.91554959785523,2,5,3.5040500736377,5,3,3.89625668449198,4,4,2,3.81396981396981
"1992",7958,3.71231884057971,4,4,1,3.91554959785523,2,5,3.5040500736377,5,3,3.89625668449198,4,4,2,3.81396981396981
"1993",7969,5,2,4,4,5,2,5,2,5,2,5,2,5,1,5
"1994",7974,5,4,5,2,5,2,4,4,5,4,4,5,5,5,5
"1995",7976,3.71231884057971,2,4,2,5,3,4,2,4,4,4,2,4,2,4
"1996",7983,3,3,3,2,3,2,2,3,4,2,3,3,3,2,4
"1997",7984,2,2,4,2,4,2,4,2,4,4,4,2,4,2,4
"1998",7987,3.71231884057971,2,4,4,5,4,3,3.5040500736377,2,3,3,4,3.89578250261415,2.77097345132743,4
"1999",7988,4,4,4,2,3,3,4,3,4,4,2,4,3,2,4
